Id,MlsNumber,Price,Address,PhotoURL,PropertyURL,PropertyType,Description,AgentName,AgentURL
26535929,W8081948,"$799,000","#5 -120 FALCONER DR|Mississauga, Ontario L5N1P5",https://cdn.realtor.ca/listings/TS638441188521530000/reb82/highres/8/w8081948_1.jpg,https://www.realtor.ca/real-estate/26535929/5-120-falconer-dr-mississauga-streetsville,Single Family,"Rarely offered end unit townhouse that offers the perfect blend of comfort & elegance. Quick access to the 401.The house boasts 3 bedrooms & 3 bathrooms. Main Level features hardwood floors and new pot lights. The kitchen features stylish new stainless steel appliances, granite counters and potlights on dimmers. Natural light floods the home thanks to all the large windows including the impressive sliding patio doors that lead to the gorgeous fenced-in and landscaped yard, perfect for relaxing and entertaining. Your will love the very convenient powder room on the main floor. The primary bedroom includes access to the bathroom and a large amount of closet space. The additional 2 bedrooms are bright. This home offers a finished basement with the 3rd full bathroom being a spa retreat for you to unwind after your long day. Ample storage space & Parking spot directly in front.Low condo fees include water, cable/internet, doors, windows, exterior, etc.**** EXTRAS **** Convenience to schools, daycares, parks, trails, transit, community center, tennis, walk to the village for shops, restaurants and the credit river. Freshly painted, Pot lights, new heat pump,drinkable water across (34617877)",AMMAR ALHARASTANI,https://www.realtor.ca/agent/2137575/ammar-alharastani-2691-credit-valley-road-104-mississauga-ontario-l5m7a1
26618543,W8139506,"$799,000","37 NEWLYN CRES|Brampton, Ontario L6V3A9",https://cdn.realtor.ca/listings/TS638459476354670000/reb82/highres/6/w8139506_1.jpg,https://www.realtor.ca/real-estate/26618543/37-newlyn-cres-brampton-brampton-north,Single Family,"EXCELLENT LOCATION! CLOSE TO SCHOOL, PARK, PUBLIC TRANSIT, EASY ACCESS TO HIGHWAY AND GO STATION. SEPARATE ENTRANCE TO BASEMENT IN-LAW SUITE. LAMINATE AND CERAMIC FLOORING THROUGHOUT HOME. NO NEIGHBOURS IN THE BACK. BACKYARD OVERLOOKS ELEMENTARY SCHOOL. 2 SEPARATE LAUNDRY ROOMS.**** EXTRAS **** 2 FRIDGES, 2 STOVES, 2 WASHERS, 2 DRYERS, ALL ELFS, ALL WINDOW COVERINGS, CENTRAL A/C UNIT. (34758049)",SHERMA LAMBERT,https://www.realtor.ca/agent/1406553/sherma-lambert-845-wilson-ave-toronto-ontario-m3k1e6
26622927,W8142012,"$799,000","80 HORNE DR E|Brampton, Ontario L6V2V3",https://cdn.realtor.ca/listings/TS638460268564370000/reb82/highres/2/w8142012_1.jpg,https://www.realtor.ca/real-estate/26622927/80-horne-dr-e-brampton-brampton-north,Single Family,"Discover your dream home with our newly transformed semi-detached treasure, featuring a basement with separate entrances for added privacy and flexibility. Each space within the house has been thoughtfully upgraded to fuse contemporary design with everyday practicality. Perfectly situated in a sought-after neighborhood, our home provides the ideal mix of tranquil residential life and easy access to essential amenities. From schools and lush parks to extensive shopping and dining options, everything you desire is just moments away. This property represents the ultimate in style, comfort, and practical living, making it the perfect choice for those seeking a sophisticated lifestyle without compromising on convenience. Seize this unique opportunity to claim this extraordinary home as your own and enjoy a life of elegance and ease in a prime location. (34764939)",MEET PANDYA,https://www.realtor.ca/agent/2173747/meet-pandya-4040-steeles-ave-w-unit-12-woodbridge-ontario-l4l4y5
26579375,W8112006,"$799,000","235 HANSEN RD|Brampton, Ontario L6V2T5",https://cdn.realtor.ca/listings/TS638454999621670000/reb82/highres/6/w8112006_1.jpg,https://www.realtor.ca/real-estate/26579375/235-hansen-rd-brampton-madoc,Single Family,"Prime Location, Close To Mall, Stunning Fixture, Balcony, Kitchen Is Design. With S/S Appliances Master Bed W/O To Sunroom, Basement Is Professionally Finished With Separate Entrance Through Garage, Pot Light Upper Level & Lower Level. Basement Has Wet Bar Can Be Converted To Kitchen. (34691381)",HUSSAIN QASIM,https://www.realtor.ca/agent/1894252/hussain-qasim-20-470-chrysler-drive-brampton-ontario-l6s0c1
26616149,W8137854,"$799,000","6 DARNOCK CRT|Brampton, Ontario L6Z2X3",https://cdn.realtor.ca/listings/TS638459270435500000/reb82/highres/4/w8137854_1.jpg,https://www.realtor.ca/real-estate/26616149/6-darnock-crt-brampton-heart-lake-west,Single Family,"Very Seldom Would You Come Across A Property So Ideally Located - Minutes From Highway, Couple Of Mins Walk To Transit - Close To Place Of Worship, Grocery Stores (Walmart, Freshco, Fortinos, Rexall) - Fantastic School District - Offers Pvt Backyard BACKING ONTO PARK & at the same time Child Safe Cul-De-Sac (No Through Traffic). You Must Google It To See How Wonderfully Located It Is. Excellent Opportunity For Any Family Checking Almost All MUST HAVE On Your List. This Freehold TwnHouse (Linked Just By Garage On 1 Side) Offers 3 Generous Size BdRms - Spacious Master W 4 Pcs Ensuite, Huge Fully Fenced Pvt Backyard For Your Gardening Needs & 3 car parking spaces. Large Rec-Rm In The Bsmnt, Rough-In Bath Plus Extra Space To Add A Den/Small BdRm. Brand New Kitchen With Granite Countertops, New Flooring, New Common Bathroom, New Patio Door, New Pot Lights, Freshly Painted, Roof Shingles (2016), Upper Windows (2017). You Must See It To Appreciate It. Dont Miss This Opportunity! (34754003)",KUMAIL TAYEBI,https://www.realtor.ca/agent/1725001/kumail-tayebi-6850-millcreek-dr-202-mississauga-ontario-l5n4j9
26630958,W8147454,"$799,000","4 GEMMA PL|Brampton, Ontario L6Z0J5",https://cdn.realtor.ca/listings/TS638461851249230000/reb82/highres/4/w8147454_1.jpg,https://www.realtor.ca/real-estate/26630958/4-gemma-pl-brampton-heart-lake-west,Single Family,"Fantastic Location In The Heart Of The City! Welcome To This 2 year old Royal Cliff Home's Free Hold Townhouse With 3 Bedrooms & 3 Washrooms. Harwood Flooring On Main floor and 2nd floor hallway. Broadloom in bedrooms. Chef's Delight Kitchen With Granite Counter Top And Centre Island, Stainless Steel Upgraded High End Appl. Primary Bedroom With W/I Closet, 3 Pc Ensuite. 2nd & 3rd Bedroom With Closets And Windows. 3 Pc Washroom And Separate Entrance, Can Be Rented For Extra Income. Laundry on 2nd Floor . Fenced Backyard. Close To Sandalwood Park, Loafers Lake, Grocery Stores, Public Transit And All Other Amenities. (34778412)",CHIRAG DIPAKKUMAR PATEL,https://www.realtor.ca/agent/2087914/chirag-dipakkumar-patel-170-wilkinson-rd-unit-23-brampton-ontario-l6t4z5
26566691,W8103212,"$799,000","3 HERCULES CRT|Brampton, Ontario L6S1X6",https://cdn.realtor.ca/listings/TS638448244408470000/reb82/highres/2/w8103212_1.jpg,https://www.realtor.ca/real-estate/26566691/3-hercules-crt-brampton-central-park,Single Family,"Wow!! Attention! First Time Buyers and Investors. Detached 2-Storey With 3+2 Bdrms, 2 Full Washrooms at a family Oriented Crt, close to Bramalea City Centre And Chinguacousy Park. This Property is  With A Great Floor Plan And Generous- Sized Rooms Featuring Laminate Floors Throughout Most Of The Home. A Little Tlc And Personal Touches Can Go Along Way And Add Substantial Value. Excellent Family Neighbourhood With Parks, Schools, HWYS And Walking Trails and all other Amenities.Don't Miss Out..**** EXTRAS **** Fridge:  Stove, Washer And Dryer, All Elf And Window Coverings (34669903)",C.J. BUTTAR,https://www.realtor.ca/agent/1985364/cj-buttar-490-bramalea-road-suite-400-brampton-ontario-l6t0g1
26612946,W8135884,"$799,000","26 THUNDERBIRD TR|Brampton, Ontario L6R2T3",https://cdn.realtor.ca/listings/TS638459246771000000/reb82/highres/4/w8135884_1.jpg,https://www.realtor.ca/real-estate/26612946/26-thunderbird-tr-brampton-sandringham-wellington,Single Family,"FIRST TIME BUYER ALERT - Freehold Townhouse - This 2 BR home offers entry level home ownership In One Of The Best Neighborhood In Brampton near to the hospital & w/ easy access to the hwy 410. Open Concept W/ Separate Dining & Family Room w/ W/O To beautiful Large Private Backyard, 1 Full Washrooms On Second Floor & an unfinished Basement for room extra storage or room to grow, build as desired.  Great location close to Brampton Hospital, Professors Lake, Hwy 410, Trinity Mall, Park, Plaza & Much More... (34748830)",CHRISTOPHER THOMSON,https://www.realtor.ca/agent/1422795/christopher-thomson-1654-lakeshore-rd-w-b-mississauga-ontario-l5j1j3
26629791,W8146754,"$799,000","3 GLASSON LANE LANE S|Caledon, Ontario L7C4H2",https://cdn.realtor.ca/listings/TS638461276419630000/reb82/highres/4/w8146754_1.jpg,https://www.realtor.ca/real-estate/26629791/3-glasson-lane-lane-s-caledon-caledon-village,Single Family,"Absolutely stunning and meticulously crafted, this newly built freehold end unit townhouse in Caledon offers an unparalleled blend of elegance and spaciousness. Nestled in a highly sought after family-friendly neighborhood, this home boasts a captivating charm from the moment you step inside. Convenience is key with this prime location, offering easy access to schools, a library, a community center, restaurants, shops, and more. Situated just minutes from Hwy 410, commuting is a breeze, making this home a commuter's dream. Don't miss out on the opportunity to make this exceptional property your forever home. Experience the epitome of comfortable living in a place where every detail has been carefully considered. Your dream lifestyle awaits in this A+ location  seize the chance to call it your own.**** EXTRAS **** Includes Existing S/S Stove, S/S Fridge, S/S Dishwasher, Washer And Dryer, All Existing Light Fixtures, And Window Coverings. (34776545)",DAVE ROSHUNDATT,https://www.realtor.ca/agent/2191197/dave-roshundatt-27-newington-cres-brampton-ontario-l6p3g2
26621074,W8140626,"$799,200","31 SADDLECREEK CRT|Brampton, Ontario L6Y4V6",https://cdn.realtor.ca/listings/TS638460255285200000/reb82/highres/6/w8140626_1.jpg,https://www.realtor.ca/real-estate/26621074/31-saddlecreek-crt-brampton-fletchers-creek-south,Single Family,"Very Well Kept Freehold Townhouse On The Border oF Mississauga and Brampton!! This Cozy Home Offers 3+1 Bdrms and 2 Washrooms With Open Concept Liv/Dining & Kitchen On The Main Floor, Freshly Painted Walls & Well Manicured Backyard To Enjoy Summers. Kitchen With Solid Wood Cabinets. Access To Garage From The House, Big Driveway Without Walkway. In High Demand Area With Easy Access To 407/401/410, Public Transit, School, Sheridan College, Sports Complex And Community Centre.**** EXTRAS **** All Elf's, S/S Appliances, Window Coverings, S/S Washer & S/S Dryer, Shed (34761700)",KARANVIR GANDHI,https://www.realtor.ca/agent/2175621/karanvir-gandhi-2-county-court-blvd-4th-flr-brampton-ontario-l6w3w8
26541664,W8086278,"$799,800","10 CHIPMUNK CRES|Brampton, Ontario L6R1B2",https://cdn.realtor.ca/listings/TS638442129443070000/reb82/highres/8/w8086278_1.jpg,https://www.realtor.ca/real-estate/26541664/10-chipmunk-cres-brampton-sandringham-wellington-north,Single Family,"Welcome to this stunning 3+2 BED, 3-bath detached beauty located in the vibrant neighborhood of Brampton! This two-story gem offers a spacious living area brimming with natural light and an inviting atmosphere. The craftsmanship of the hardwood flooring adds a touch of elegance throughout the home, setting the stage for beautiful memories to be built. The finished basement is an added bonus, providing a spacious area for a personalized retreat or a fun-filled game room. Whether you want to set up a home theater, a gym or simply need extra living space, possibilities are endless! For families or those who enjoy outdoor pursuits, the proximity to beautiful parks is the cherry on top. The home's prime location also makes it perfect for commuters, located near all major highways. Not to mention, all needed amenities are just a stones throw away. Don't miss this chance to create your dream life in one of Brampton's most sought-after neighborhoods. Get in touch to schedule your private tour. ** This is a linked property.** (34627942)",MANNY GILL,https://www.realtor.ca/agent/2061965/manny-gill-2565-steeles-avee-ste-9-brampton-ontario-l6t4l6
26607033,W8131656,"$799,888","29 COPPERMILL DR|Brampton, Ontario L7A1N1",https://cdn.realtor.ca/listings/TS638457605011400000/reb82/highres/6/w8131656_1.jpg,https://www.realtor.ca/real-estate/26607033/29-coppermill-dr-brampton-northwest-sandalwood-parkway,Single Family,"End unit Freehold townhouse located in Northwest Brampton!! This property features: 3 bedrooms, 1.5 bath, open concept main floor with hardwood floors, fireplace, finished open concept basement with a second kitchen (roughed in electrical for stove & water for the sink), pot lights in basement. Close to All Amenities and Transit.**** EXTRAS **** New Goodman Furnace in the garage that is ready to be installed. (34738689)",HARRY K.P. KANDHAI,https://www.realtor.ca/agent/1678020/harry-kp-kandhai-7461-pacific-circle-mississauga-ontario-l5t2a4
26583722,W8115334,"$799,888","3 HOLMSTEAD CRT|Brampton, Ontario L6S1R9",https://cdn.realtor.ca/listings/TS638452422044900000/reb82/highres/4/w8115334_1.jpg,https://www.realtor.ca/real-estate/26583722/3-holmstead-crt-brampton-central-park,Single Family,"Discover the epitome of modern living in this fully renovated detached home near Bramalea City Centre. Boasting a stylish feature wall in the living room, this residence has been transformed from top to bottom with all renovations completed with permits.Step inside to find new electrical, plumbing, HVAC, windows, and a sliding door, ensuring comfort, efficiency, and peace of mind. The new fence, flooring, and stairs add to the home's fresh appeal.All three bathrooms have been elegantly renovated with quartz countertops, while the kitchen shines with brand-new cabinets and quartz counters. Every detail has been meticulously considered to offer a contemporary living space that is both functional and beautiful.Nestled in a vibrant neighborhood, you'll enjoy the convenience of being close to Bramalea City Centre, Chinguacousy Park Community. (34699056)",AMIR AHMADI,https://www.realtor.ca/agent/2067388/amir-ahmadi-1122-wilson-st-west-200-ancaster-ontario-l9g3k9
26542352,W8086760,"$799,898","#7 -75 ROSEDALE AVE W|Brampton, Ontario L4X4H4",https://cdn.realtor.ca/listings/TS638442195975970000/reb82/highres/0/w8086760_1.jpg,https://www.realtor.ca/real-estate/26542352/7-75-rosedale-ave-w-brampton-bram-west,Industrial,Prime Industrial Unit In Excellent Location Close To Downtown Brampton. Amazing Opportunity To Own A Huge Commercial Condo With M Zoning. Unit Needs Full Renovation. (34629112),NOMI SAIGAL,https://www.realtor.ca/agent/1998548/nomi-saigal-420-main-street-east-425-milton-ontario-l9t5g3
26588921,W8118984,"$799,900","#8 -59 KENNINGHALL BLVD|Mississauga, Ontario L5N1J6",https://cdn.realtor.ca/listings/TS638453284305500000/reb82/highres/4/w8118984_1.jpg,https://www.realtor.ca/real-estate/26588921/8-59-kenninghall-blvd-mississauga-streetsville,Single Family,"Absolute Show Stopper! Experience luxury living in this Fully Renovated Detached Home meticulously designed with attention to detail. Enjoy The Benefits Of A Detached Home Without Worrying About the Maintenance And the Big Ticket Items. Boasting over 1450 Sq ft Of Fine Finishes with gleaming floors adding to the homes charm and functionality. The eat-in kitchen is a chefs dream equipped with stainless steel appliances, beautiful countertops and cabinetry. A convenient powder room and separate entrance on the main floor is so beneficial. The 2nd floor boasts 3 spacious bedrooms, stunning bathroom with sauna and large linen closet. Stay warm in The Finished Basement With a gas Fireplace, large storage and a beautiful laundry room. Walkout to the private deck and large yard, perfect for entertaining. Nestled in a quiet, family-friendly enclave of only 35 homes, youll enjoy the outdoor pool, parks, trails and the charm of Streetsville. 2 parking spots , Close To Schools, Shops, Transit,**** EXTRAS **** Extremely Well Run Self Managed Complex (low fees)! Water, Roof, Windows/Doors,Landscaping/Snow Removal all Included. Sprinkler System in front, Parks, Trails, Credit River And Tennis Courts Steps Away! (34707905)",AMY SHUGAR,https://www.realtor.ca/agent/1987976/amy-shugar-7145-west-credit-ave-b1-100-mississauga-ontario-l5n6j7
26398879,W7388018,"$799,900","#509 -65 WATERGARDEN DR|Mississauga, Ontario L5R0G9",https://cdn.realtor.ca/listings/TS638404037049800000/reb82/highres/8/w7388018_1.jpg,https://www.realtor.ca/real-estate/26398879/509-65-watergarden-dr-mississauga-hurontario,Single Family,"This charming condo 2 Bedrooms+ Den & 2 washrooms for sale offers a warm and inviting atmosphere with its laminate flooring throughout, providing both durability and a sleek aesthetic. The spacious living/Dining room W/ Huge Windows is bathed in natural light, creating a welcoming environment for relaxation and entertainment. The kitchen boasts modern stainless steel appliances, Quartz Countertops and a convenient double sink, making meal preparation a delight. Two cozy bedrooms, each featuring ample closet space and large windows, provide a comfortable retreat. With a thoughtfully designed layout, this condo exudes a harmonious blend of functionality and style, making it an ideal home for those seeking both comfort and contemporary living. Don't miss the opportunity to own this well-appointed residence that seamlessly combines practicality with elegance. Great Location Minutes Away From! Parks,Restaurants, Banks, groceries. (33786897)",PARVEEN ARORA,https://www.realtor.ca/agent/1537465/parveen-arora-268-derry-rd-101-mississauga-ontario-l6w0h6
26575211,W8109140,"$799,900","#3317 -35 WATERGARDEN DR|Mississauga, Ontario L5R0G8",https://cdn.realtor.ca/listings/TS638450043136430000/reb82/highres/0/w8109140_1.jpg,https://www.realtor.ca/real-estate/26575211/3317-35-watergarden-dr-mississauga-hurontario,Single Family,"Spacious unit with gorgeous view, beautiful 2+1 bedroom luxury corner suite. In Pinnacle uptown in PERLA. Walking distance to all amenities, transit on doorsteps. Close to 403/401, square one, Sheridan college, heartland. 24 hours concierge, indoor pool, fitness + games + party time. (34684351)",SYED MAHMUD-UL-HUSSAN FATMI,https://www.realtor.ca/agent/1423977/syed-mahmud-ul-hussan-fatmi-201-30-eglinton-ave-west-mississauga-ontario-l5r3e7
26412588,W7397534,"$799,900","#2714 -35 WATERGARDEN DR|Mississauga, Ontario L5R0G8",https://cdn.realtor.ca/listings/TS638460064472170000/reb82/highres/4/w7397534_1.jpg,https://www.realtor.ca/real-estate/26412588/2714-35-watergarden-dr-mississauga-hurontario,Single Family,"Three year new Southwest corner 2+1 Den unit. High floor offering plenty of natural light. Well appointed finishes and modern designs. Primary bedroom with double closets and ensuite. Den can be used as a room or office. Includes one parking and one locker. Great amenities and 24 hour security. Steps to schools, transit (future LRT), and shopping plazas. Quick access to 403/401/407. Close to City Centre Square One. This is an up and coming area suitable for young families and professionals.**** EXTRAS **** Fridge, stove, B/I dishwasher, stacked washer & dryer, microwave rangehood. Auto control blinds, all electrical light fixtures. (33810122)",BENNY LIN,https://www.realtor.ca/agent/1529516/benny-lin-1654-lakeshore-road-west-mississauga-ontario-l5j1j3
26589852,W8119370,"$799,900","#25 -80 STRATHAVEN DR|Mississauga, Ontario L5R3V9",https://cdn.realtor.ca/listings/TS638455680542400000/reb82/highres/0/w8119370_1.jpg,https://www.realtor.ca/real-estate/26589852/25-80-strathaven-dr-mississauga-hurontario,Single Family,"End Unit!!!! Location Location Location!!!! Amazing Well Maintained with Low Maintenance ,Almost like freehold semi - Quieter complex in Strathaven community - Close To Square One Mall, Shopping Center, Restaurants, Hwy 401/403, Schools, Community Centers. Public Transit, And Much More. Sunny And Spacious Home With 3 Bedrooms In Quiet Neighborhood- Sufficient Visitor Parking. Tastefully Decorated With Many Exceptional Upgrades. Fresh painted whole house....Shows 10 +++, Backing Onto Detached Houses.Patio And Deck With South/West Exposure . Living Room With Gas Fireplace, Gleaming Hardwood Floors Throughout, Huge Loft Br With W/I Closet. Door To Garage. (34709222)",QIANG WANG,https://www.realtor.ca/agent/1647767/qiang-wang-480-eglinton-ave-west-30-106498-mississauga-ontario-l5r0g2
26599512,40550656,"$799,900","190 FORUM Drive Unit# 79|Mississauga, Ontario L4Z3Y2",https://cdn.realtor.ca/listings/TS638455039475500000/reb85/highres/6/40550656_1.jpg,https://www.realtor.ca/real-estate/26599512/190-forum-drive-unit-79-mississauga,Single Family,"A true gem in the heart of Mississauga! Immaculate townhome with super low fees in a very well managed complex can be yours. Open concept main flr features Chef's Kitchen with granite counter top, LG SS appliances, modern glass canopy range hood, large deep SS sink with Delta faucet and elegant glass-front cabinets for storage. No carpet throughout! Hardwood flr on main level and basement including the stairs, laminate flr on upper level. The second level boasts a huge primary bedroom with an updated semi-ensuite with granite counter top, bath fitter and contemporary light fixture. Enjoy a walk-out basement with a spacious family room and a full bathroom for convenience. Relax in your Fully fenced garden oasis (long lasting composite material) in the Summer! All brand new windows and patio door! Entire home was freshly painted recently.  Single-car garage with mezzanine/loft storage! Fantastic location close to major hwys, walking distance to new LRT, daycare & senior home, minutes to Square One & grocery stores, schools, short drive to Toronto and Pearson airport, bus stop at your doorstep on Eglinton.The list goes on! (67150168)",Evangeline Sy,https://www.realtor.ca/agent/2054710/evangeline-sy-201-7145-w-cr-ave-b-1-mississauga-ontario-l5n6j7
26607869,W8132478,"$799,900","59 WHITE TAIL CRES|Brampton, Ontario L6Y5C1",https://cdn.realtor.ca/listings/TS638457676441500000/reb82/highres/8/w8132478_1.jpg,https://www.realtor.ca/real-estate/26607869/59-white-tail-cres-brampton-fletchers-west,Single Family,"Amazing Opportunity To Own This Beautiful & Bright All Brick  Home With 4 +1 Bedroom & 4 Baths,Located On A Quiet Crescent! M/F Laundry. 4 Pc Ensuite, Soaker Tub/ Separate Shower. Spacious  W/I Closet.Gleaming Hardwood On Main Floor & upstais.Liv/Din Room Combined With Oak Flooring And Kitchen & Breakfast Area Has Marble Tile Floor With Sliding Door To A Fully Fenced Good Size Well Maintained Backyard. Second Floor With 4 Bedrooms, 2 Full Baths Maple Flooring And Finished Basement . Dare  Not Miss This Cozy Home.**** EXTRAS **** 2 Stoves, 2 Fridges, Washer & Dryer, B/I Dishwasher, Built In Gas Bbq,All Window Coverings & Electrical Light Fixtures.Pls Excluded Freezer In Basement. Bsmt Entrance Through Garage. Great Location Close To All Amenities,School,Shopping. (34740347)",JASVINDER SINGH CHAWLA,https://www.realtor.ca/agent/1626593/jasvinder-singh-chawla-1780-albion-road-unit-2-3-toronto-ontario-m9v1c1
26544652,W8088008,"$799,900","#40 -1930 WANLESS DR|Brampton, Ontario L7A0A7",https://cdn.realtor.ca/listings/TS638442844333930000/reb82/highres/8/w8088008_1.jpg,https://www.realtor.ca/real-estate/26544652/40-1930-wanless-dr-brampton-northwest-brampton,Single Family,"2 Bedrooms 2 Wash Rosehaven Townhome in hot area Brampton, Aprx 1122-1205 sq ft , Upgraded Kitchen, Extended Kitchen cabinet, 8 Feet Main Floor Ceilings, Tarion warranty , Rough-ins For Internet Telephone. Close to Grocery Stores, Gas Stations, parks, schools.**** EXTRAS **** S/S Fridge, Stove and Dishwasher, White Washer and Dryer ROLLER BLINDS FOR ALL WINDOWS (34632660)",INDERJIT SINGH SAJJAN,https://www.realtor.ca/agent/1775172/inderjit-singh-sajjan-8400-jane-st-unit-9-concord-ontario-l4k4l8
26623757,W8142846,"$799,900","36 TRUEMAN ST|Brampton, Ontario L6W3B3",https://cdn.realtor.ca/listings/TS638460341608730000/reb88/highres/6/w8142846_1.jpg,https://www.realtor.ca/real-estate/26623757/36-trueman-st-brampton-queen-street-corridor,Single Family,"Welcome to 36 Trueman St in the sought after heart of Downtown Brampton in the Queens Corridor. This cute little Century old bungalow shows pride of ownership and can be purchased in part with 34 Trueman St and 4 Eastern, giving you a large parcel of land directly across from the Old Brampton Hospital. This home lives much bigger than it looks! (34766603)",JEFF REID,https://www.realtor.ca/agent/1830989/jeff-reid-22-lindsay-st-n-lindsay-ontario-k9v1t5
26623756,W8142748,"$799,900","34 TRUEMAN ST|Brampton, Ontario L6W3B3",https://cdn.realtor.ca/listings/TS638460341607100000/reb88/highres/8/w8142748_1.jpg,https://www.realtor.ca/real-estate/26623756/34-trueman-st-brampton-queen-street-corridor,Single Family,"Welcome to 34 Trueman St in the sought after Queen Corridor. Straight across the road from the Old Brampton Hospital, ready to be re-vitalized. This 2 storey home currently a 2 unit apartment Boasts 2 full front and back units and 2 great tenants. This home can be bought in a land parcel including 36 Trueman and 4 Eastern Ave giving you an amazing piece of property on a highly sought after corner. (34766504)",JEFF REID,https://www.realtor.ca/agent/1830989/jeff-reid-22-lindsay-st-n-lindsay-ontario-k9v1t5
26623070,W8142556,"$799,900","4 EASTERN AVE|Brampton, Ontario L6W1X6",https://cdn.realtor.ca/listings/TS638460304521770000/reb88/highres/6/w8142556_1.jpg,https://www.realtor.ca/real-estate/26623070/4-eastern-ave-brampton-queen-street-corridor,Single Family,Welcome to 4 Eastern Ave in the sought after rarely offered Queen Corridor. This 2 storey home currently leased out as two units has shown pride of ownership for nearly 40 years. Fantastic tenants that would love to stay. This home along with 34 Trueman and 36 Trueman can be purchased together giving a large portion of property on the corner directly across from the hospital. Great opportunity to bank some property while keeping great tenants. (34765626),JEFF REID,https://www.realtor.ca/agent/1830989/jeff-reid-22-lindsay-st-n-lindsay-ontario-k9v1t5
26594340,W8122420,"$799,900","10 FORDWICH BLVD|Brampton, Ontario L7A1S9",https://cdn.realtor.ca/listings/TS638454148214830000/reb82/highres/0/w8122420_1.jpg,https://www.realtor.ca/real-estate/26594340/10-fordwich-blvd-brampton-northwest-sandalwood-parkway,Single Family,"Very Well Kept Home Located in Northwest Sandalwood Parkway Neighbourhood Offers 3 Bedroom 2 Bath.  Living/Dining Combine. Pot Lights and Laminate Thru-out entire Home. Cozy Kitchen with Perfect Amount of Cupboards and Counter Space and with Walk Out to Deck. Oak Stairs. All Bedrooms Great Size. Unfinished Basement. Close to School, Parks, Public Trans, Hwy 410/10 and All Essential Needs. (34716760)",RUSTAM DHANJU,https://www.realtor.ca/agent/1898484/rustam-dhanju-490-bramalea-road-suite-400-brampton-ontario-l6t0g1
26499191,W8057452,"$799,900","19 HOSKINS SQ|Brampton, Ontario L6S2N6",https://cdn.realtor.ca/listings/TS638430820100370000/reb82/highres/2/w8057452_1.jpg,https://www.realtor.ca/real-estate/26499191/19-hoskins-sq-brampton-central-park,Single Family,"Rarest opportunity in current market: Fully Renovated with new HVAC ( Furnace/AC/Duct System), New Floors, Tiles, Kitchen Cabinets with Quartz counter Top & backsplash, Washrooms, POT Lights, Wood Steps, Neutral Paint all over, Mirror Sliders and Door etc ..etc..Shows Excellent 10++,, Worth seeing...Close to Highways, Bramalea City Centra, Schools, Church, recreation and chingcousy park ...**** EXTRAS **** New appliances: Stainless Steel Fridge/Smooth Top-Stove/Dishwasher. New front load washer & dryer (34556643)",BALVINDER SINGH DHAMMU,https://www.realtor.ca/agent/1629846/balvinder-singh-dhammu
26622959,W8142292,"$799,900","6 MANDARIN CRES|Brampton, Ontario L6S2S3",https://cdn.realtor.ca/listings/TS638460268614730000/reb82/highres/2/w8142292_1.jpg,https://www.realtor.ca/real-estate/26622959/6-mandarin-cres-brampton-central-park,Single Family,"This Gorgeous 4 bedroom Semi Is Your Chance To Move Into The Well Sought After """"M'' Section Of Bramalea! With Beautiful Large Windows Throughout,  A Great Main Floor Layout that the Family can Enjoy with a Formal Dining and Living Room and Spacious Eat in Kitchen. There is also A Finished Basement With Potential Separate Entrance And A Large Fully Fenced In Yard. This Is A Perfect Starter Home For Any Family Looking To Get Into The Market. Possibility to Create an Ensuite Bathroom out of One of the Bedrooms! Conveniently Located Near Mackay Plaza, William Osler Hospital And Walking Distance To Professor's Lake. Don't Miss The Opportunity To See This Gem For Yourself!**** EXTRAS **** The Furnace, roof And Electrical Panel Have Been Replaced in the last 12 years. The Oversized Driveway Offers Ample Parking For You And Your Visitors! (34765251)",HOLLY PARKES,https://www.realtor.ca/agent/1599232/holly-parkes-181a-queen-st-e-brampton-ontario-l6w2b3
